iteration,0.025,0.05,0.07500000000000001,0.1,0.125,0.15000000000000002,0.17500000000000002,0.2
car_time,150.19782608695652,133.04999999999998,151.6681818181818,138.4695652173913,145.34565217391304,140.45333333333332,148.50697674418606,151.96304347826086
bus_time,1253.6272727272728,573.1428571428571,484.59166666666664,414.2516129032258,410.446875,319.2314285714286,367.31142857142856,382.4972222222222
