iteration,0.025,0.05,0.07500000000000001,0.1,0.125,0.15000000000000002,0.17500000000000002,0.2
car_time,141.95,133.98888888888888,157.5088888888889,148.63260869565218,145.40434782608696,133.3488888888889,141.6478260869565,154.89555555555555
bus_time,1062.3444444444444,507.7684210526316,466.38695652173914,329.04333333333335,351.9448275862069,244.59142857142857,276.7029411764706,261.58378378378376
